estacion,vel_viento,dir_viento,temperatura,humedad_rel,presion,rad_solar,precipitacion,kmeans_k4,jerarquico_k4
59,1.2457808219178081,26.86849315068493,14.925479452054795,59.6,939.8931506849315,196.2219178082192,1.1031161473087818,2,1
102,1.9951780821917808,101.84931506849315,12.894794520547947,55.153424657534245,940.7282913165266,198.1068493150685,1.2868131868131867,3,2
103,1.4023835616438356,93.88767123287671,13.267397260273974,56.30684931506849,948.9671232876713,201.9095890410959,0.9572625698324022,0,3
106,0.9721727019498607,63.57660167130919,12.389136490250696,63.56545961002786,950.9625360230548,185.64066852367688,0.877158774373259,1,4
107,1.17325,63.75833333333333,13.221944444444443,56.484057971014494,940.0611111111111,197.00277777777777,1.2041666666666666,2,1
