estacion,vel_viento,dir_viento,temperatura,humedad_rel,presion,rad_solar,precipitacion,kmeans_k4,jerarquico_k4
24,1.197117117117117,29.11111111111111,16.795495495495494,60.087087087087085,942.9771241830065,205.6966966966967,0.4801801801801802,1,1
59,0.9339402985074627,23.719402985074627,16.67283582089552,59.77014925373134,938.5104477611941,206.59402985074627,0.5791044776119403,1,1
102,2.0861194029850747,107.82089552238806,14.20089552238806,54.364179104477614,939.9373134328358,207.68955223880596,0.9495522388059702,3,2
103,1.5205993690851733,97.57413249211356,14.957728706624607,55.65615141955836,947.9053627760252,219.05993690851736,0.898422712933754,0,3
106,1.0536936936936936,73.23723723723724,14.07078313253012,62.990990990990994,949.5227963525836,203.53153153153153,0.9235649546827794,2,4
107,1.3034138972809668,69.50755287009063,14.636253776435046,57.31117824773414,939.3655589123867,208.1238670694864,1.0114803625377644,3,2
