estacion,vel_viento,dir_viento,temperatura,humedad_rel,presion,rad_solar,precipitacion,kmeans_k4,jerarquico_k4
24,1.6252341597796145,100.6831955922865,15.391184573002755,62.162534435261705,947.8925619834711,189.3168044077135,0.8827485380116958,0,1
59,1.306912568306011,47.51092896174863,15.339071038251367,60.7896174863388,940.7431693989071,190.68032786885246,0.9928961748633879,1,2
102,2.0400819672131147,106.91803278688525,13.099453551912568,57.56284153005465,941.1967213114754,193.64207650273224,1.03551912568306,0,1
103,1.4418306010928963,114.83879781420765,13.642349726775958,58.278688524590166,949.4153005464481,197.60109289617486,0.9825136612021859,0,1
106,0.9717737003058103,94.96941896024465,11.77737003058104,67.66055045871559,947.9113149847095,165.8868501529052,1.0828746177370032,3,4
108,0.9220224719101124,122.81460674157303,13.707303370786518,38.83426966292135,943.3418079096045,185.95505617977528,0.6735955056179775,2,3
