estacion,vel_viento,dir_viento,temperatura,humedad_rel,presion,rad_solar,precipitacion,kmeans_k4,jerarquico_k4
24,0.9427374301675978,137.07262569832403,16.114804469273743,61.30446927374302,941.4005602240896,189.60893854748602,0.8016759776536313,1,1
59,0.7168044077134986,129.7382920110193,15.881542699724518,59.48199445983379,938.8508287292817,190.28650137741047,0.749862258953168,1,1
102,1.9282967032967033,140.9587912087912,13.263461538461538,55.717032967032964,940.1181318681319,192.81593406593407,1.3804945054945055,2,3
103,1.3508379888268156,154.61173184357543,14.046648044692738,57.41899441340782,948.4385474860335,199.1368715083799,1.311173184357542,0,2
106,0.9663865546218487,164.6123595505618,13.229213483146069,64.43977591036415,949.8422535211267,189.38655462184875,1.2868347338935573,3,4
107,1.1958208955223881,148.24776119402986,14.43044776119403,57.713432835820896,939.377245508982,209.73731343283583,1.4032835820895524,0,2
108,1.0071428571428571,161.69505494505495,14.117582417582419,55.332417582417584,942.2033426183845,191.53846153846155,1.4692307692307691,0,2
